START_TASK=12 STOP_TASK=13
============================================================================================================
Arguments =
	approach: freezing
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: True
	freeze_backbone: True
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: True
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: vit_base_patch16_224.orig_in21k
	no_cudnn_deterministic: False
	normalize: in21k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 12
	start_epoch: 0
	stop_at_task: 13
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/vit_base_patch16_224.orig_in21k/inat200/freezing/10 already exists!
Loaded acc_taw from: ./results/vit_base_patch16_224.orig_in21k/inat200/freezing/10/acc_taw-11.txt
Loaded acc_tag from: ./results/vit_base_patch16_224.orig_in21k/inat200/freezing/10/acc_tag-11.txt
Loaded forg_taw from: ./results/vit_base_patch16_224.orig_in21k/inat200/freezing/10/forg_taw-11.txt
Loaded forg_tag from: ./results/vit_base_patch16_224.orig_in21k/inat200/freezing/10/forg_tag-11.txt
************************************************************************************************************
Task 12  [epochs 0-90]
************************************************************************************************************
[DEBUG] trainable params -> backbone:0 heads:99970 total:99970
[params] total:85,898,626  trainable:99,970  tensors:176  trainable_tensors:26
| Epoch   1, time= 15.9s | Train: skip eval | Valid: time=  1.8s loss=1.986, TAw acc= 72.5% | * lr=1.0e-02
| Epoch   2, time= 16.6s | Train: skip eval | Valid: time=  1.9s loss=1.699, TAw acc= 84.8% | * lr=1.0e-02
| Epoch   3, time= 15.0s | Train: skip eval | Valid: time=  2.0s loss=1.466, TAw acc= 86.5% | * lr=1.0e-02
| Epoch   4, time= 16.7s | Train: skip eval | Valid: time=  2.0s loss=1.279, TAw acc= 87.5% | * lr=1.0e-02
| Epoch   5, time= 20.4s | Train: skip eval | Valid: time=  1.6s loss=1.131, TAw acc= 88.2% | * lr=9.9e-03
| Epoch   6, time= 16.8s | Train: skip eval | Valid: time=  1.6s loss=1.014, TAw acc= 89.2% | * lr=9.9e-03
| Epoch   7, time= 15.1s | Train: skip eval | Valid: time=  1.8s loss=0.921, TAw acc= 89.2% | * lr=9.9e-03
| Epoch   8, time= 14.6s | Train: skip eval | Valid: time=  1.9s loss=0.846, TAw acc= 89.5% | * lr=9.8e-03
| Epoch   9, time= 13.7s | Train: skip eval | Valid: time=  1.7s loss=0.785, TAw acc= 89.2% | * lr=9.8e-03
| Epoch  10, time= 15.1s | Train: skip eval | Valid: time=  1.9s loss=0.734, TAw acc= 89.5% | * lr=9.7e-03
| Epoch  11, time= 15.8s | Train: skip eval | Valid: time=  1.7s loss=0.692, TAw acc= 89.2% | * lr=9.6e-03
| Epoch  12, time= 14.6s | Train: skip eval | Valid: time=  1.7s loss=0.657, TAw acc= 89.5% | * lr=9.6e-03
| Epoch  13, time= 17.3s | Train: skip eval | Valid: time=  1.7s loss=0.626, TAw acc= 90.0% | * lr=9.5e-03
| Epoch  14, time= 15.0s | Train: skip eval | Valid: time=  1.7s loss=0.600, TAw acc= 90.2% | * lr=9.4e-03
| Epoch  15, time= 15.9s | Train: skip eval | Valid: time=  1.9s loss=0.577, TAw acc= 90.2% | * lr=9.3e-03
| Epoch  16, time= 15.8s | Train: skip eval | Valid: time=  1.7s loss=0.557, TAw acc= 90.2% | * lr=9.2e-03
| Epoch  17, time= 14.6s | Train: skip eval | Valid: time=  1.9s loss=0.540, TAw acc= 90.2% | * lr=9.2e-03
| Epoch  18, time= 15.2s | Train: skip eval | Valid: time=  1.6s loss=0.525, TAw acc= 90.2% | * lr=9.1e-03
| Epoch  19, time= 17.5s | Train: skip eval | Valid: time=  1.8s loss=0.511, TAw acc= 90.8% | * lr=9.0e-03
| Epoch  20, time= 16.4s | Train: skip eval | Valid: time=  1.6s loss=0.498, TAw acc= 90.8% | * lr=8.8e-03
| Epoch  21, time= 14.6s | Train: skip eval | Valid: time=  1.9s loss=0.487, TAw acc= 90.8% | * lr=8.7e-03
| Epoch  22, time= 15.4s | Train: skip eval | Valid: time=  1.9s loss=0.477, TAw acc= 90.8% | * lr=8.6e-03
| Epoch  23, time= 14.6s | Train: skip eval | Valid: time=  1.6s loss=0.468, TAw acc= 90.8% | * lr=8.5e-03
| Epoch  24, time= 15.4s | Train: skip eval | Valid: time=  2.1s loss=0.459, TAw acc= 90.8% | * lr=8.4e-03
| Epoch  25, time= 15.2s | Train: skip eval | Valid: time=  1.6s loss=0.452, TAw acc= 90.8% | * lr=8.2e-03
| Epoch  26, time= 14.2s | Train: skip eval | Valid: time=  1.8s loss=0.444, TAw acc= 90.8% | * lr=8.1e-03
| Epoch  27, time= 17.2s | Train: skip eval | Valid: time=  1.6s loss=0.438, TAw acc= 90.8% | * lr=8.0e-03
| Epoch  28, time= 14.4s | Train: skip eval | Valid: time=  1.8s loss=0.432, TAw acc= 90.8% | * lr=7.8e-03
| Epoch  29, time= 15.0s | Train: skip eval | Valid: time=  1.8s loss=0.426, TAw acc= 90.5% | * lr=7.7e-03
| Epoch  30, time= 15.7s | Train: skip eval | Valid: time=  1.8s loss=0.421, TAw acc= 90.5% | * lr=7.5e-03
| Epoch  31, time= 14.7s | Train: skip eval | Valid: time=  1.7s loss=0.416, TAw acc= 90.5% | * lr=7.4e-03
| Epoch  32, time= 15.6s | Train: skip eval | Valid: time=  1.6s loss=0.412, TAw acc= 90.5% | * lr=7.2e-03
| Epoch  33, time= 15.8s | Train: skip eval | Valid: time=  1.6s loss=0.407, TAw acc= 90.5% | * lr=7.1e-03
| Epoch  34, time= 15.6s | Train: skip eval | Valid: time=  1.6s loss=0.404, TAw acc= 90.5% | * lr=6.9e-03
| Epoch  35, time= 15.8s | Train: skip eval | Valid: time=  1.6s loss=0.400, TAw acc= 90.5% | * lr=6.7e-03
| Epoch  36, time= 17.0s | Train: skip eval | Valid: time=  1.9s loss=0.396, TAw acc= 90.5% | * lr=6.6e-03
| Epoch  37, time= 14.0s | Train: skip eval | Valid: time=  1.7s loss=0.393, TAw acc= 90.5% | * lr=6.4e-03
| Epoch  38, time= 15.1s | Train: skip eval | Valid: time=  1.6s loss=0.390, TAw acc= 90.5% | * lr=6.2e-03
| Epoch  39, time= 16.7s | Train: skip eval | Valid: time=  1.7s loss=0.387, TAw acc= 90.5% | * lr=6.1e-03
| Epoch  40, time= 14.2s | Train: skip eval | Valid: time=  1.8s loss=0.385, TAw acc= 90.5% | * lr=5.9e-03
| Epoch  41, time= 14.0s | Train: skip eval | Valid: time=  1.6s loss=0.382, TAw acc= 90.5% | * lr=5.7e-03
| Epoch  42, time= 15.0s | Train: skip eval | Valid: time=  1.9s loss=0.380, TAw acc= 90.5% | * lr=5.6e-03
| Epoch  43, time= 17.3s | Train: skip eval | Valid: time=  3.6s loss=0.378, TAw acc= 90.5% | * lr=5.4e-03
| Epoch  44, time= 17.1s | Train: skip eval | Valid: time=  1.7s loss=0.375, TAw acc= 90.5% | * lr=5.2e-03
| Epoch  45, time= 14.8s | Train: skip eval | Valid: time=  1.9s loss=0.373, TAw acc= 90.5% | * lr=5.1e-03
| Epoch  46, time= 14.5s | Train: skip eval | Valid: time=  1.9s loss=0.372, TAw acc= 90.5% | * lr=4.9e-03
| Epoch  47, time= 14.2s | Train: skip eval | Valid: time=  2.0s loss=0.370, TAw acc= 90.5% | * lr=4.7e-03
| Epoch  48, time= 16.6s | Train: skip eval | Valid: time=  1.7s loss=0.368, TAw acc= 90.5% | * lr=4.5e-03
| Epoch  49, time= 14.1s | Train: skip eval | Valid: time=  1.6s loss=0.367, TAw acc= 90.5% | * lr=4.4e-03
| Epoch  50, time= 15.0s | Train: skip eval | Valid: time=  1.9s loss=0.365, TAw acc= 90.5% | * lr=4.2e-03
