START_TASK=10 STOP_TASK=11
============================================================================================================
Arguments =
	approach: replay
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: False
	freeze_backbone: False
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: resnet50.a1_in1k
	no_cudnn_deterministic: False
	normalize: in1k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 10
	start_epoch: 0
	stop_at_task: 11
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
============================================================================================================
Exemplars arguments =
	exemplar_selection: random
	num_exemplars: 4000
============================================================================================================
WARNING: ./results/resnet50.a1_in1k/inat200/replay/10 already exists!
Loaded acc_taw from: ./results/resnet50.a1_in1k/inat200/replay/10/acc_taw-9.txt
Loaded acc_tag from: ./results/resnet50.a1_in1k/inat200/replay/10/acc_tag-9.txt
Loaded forg_taw from: ./results/resnet50.a1_in1k/inat200/replay/10/forg_taw-9.txt
Loaded forg_tag from: ./results/resnet50.a1_in1k/inat200/replay/10/forg_tag-9.txt
Loaded 4000 exemplars from ./results/resnet50.a1_in1k/inat200/replay/10/task9_exemplars.pth
************************************************************************************************************
Task 10  [epochs 0-90]
************************************************************************************************************
[params] total:23,733,422  trainable:23,733,422  tensors:181  trainable_tensors:181
| Epoch   1, time= 28.2s | Train: skip eval | Valid: time=  2.3s loss=2.408, TAw acc= 77.2% | * lr=1.0e-02
| Epoch   2, time= 26.3s | Train: skip eval | Valid: time=  1.9s loss=1.237, TAw acc= 81.2% | * lr=1.0e-02
| Epoch   3, time= 28.3s | Train: skip eval | Valid: time=  1.9s loss=1.053, TAw acc= 83.2% | * lr=1.0e-02
| Epoch   4, time= 31.9s | Train: skip eval | Valid: time=  1.8s loss=0.945, TAw acc= 83.8% | * lr=1.0e-02
| Epoch   5, time= 25.5s | Train: skip eval | Valid: time=  2.2s loss=0.875, TAw acc= 84.0% | * lr=9.9e-03
| Epoch   6, time= 26.2s | Train: skip eval | Valid: time=  1.9s loss=0.824, TAw acc= 83.5% | * lr=9.9e-03
| Epoch   7, time= 27.5s | Train: skip eval | Valid: time=  1.8s loss=0.836, TAw acc= 83.0% | lr=9.9e-03
| Epoch   8, time= 27.1s | Train: skip eval | Valid: time=  1.8s loss=0.795, TAw acc= 82.8% | * lr=9.8e-03
| Epoch   9, time= 25.3s | Train: skip eval | Valid: time=  1.8s loss=0.781, TAw acc= 83.8% | * lr=9.8e-03
| Epoch  10, time= 26.2s | Train: skip eval | Valid: time=  1.8s loss=0.764, TAw acc= 84.0% | * lr=9.7e-03
| Epoch  11, time= 25.6s | Train: skip eval | Valid: time=  1.9s loss=0.748, TAw acc= 84.5% | * lr=9.6e-03
| Epoch  12, time= 27.0s | Train: skip eval | Valid: time=  1.9s loss=0.740, TAw acc= 84.2% | * lr=9.6e-03
| Epoch  13, time= 26.9s | Train: skip eval | Valid: time=  1.9s loss=0.740, TAw acc= 85.5% | lr=9.5e-03
| Epoch  14, time= 26.3s | Train: skip eval | Valid: time=  2.2s loss=0.719, TAw acc= 85.5% | * lr=9.4e-03
| Epoch  15, time= 27.5s | Train: skip eval | Valid: time=  1.8s loss=0.703, TAw acc= 85.0% | * lr=9.3e-03
| Epoch  16, time= 28.2s | Train: skip eval | Valid: time=  1.8s loss=0.711, TAw acc= 84.8% | lr=9.2e-03
| Epoch  17, time= 26.8s | Train: skip eval | Valid: time=  1.8s loss=0.699, TAw acc= 85.0% | * lr=9.2e-03
| Epoch  18, time= 26.5s | Train: skip eval | Valid: time=  1.8s loss=0.695, TAw acc= 85.5% | * lr=9.1e-03
| Epoch  19, time= 29.3s | Train: skip eval | Valid: time=  1.8s loss=0.689, TAw acc= 85.8% | * lr=9.0e-03
| Epoch  20, time= 27.4s | Train: skip eval | Valid: time=  2.3s loss=0.708, TAw acc= 85.0% | lr=8.8e-03
| Epoch  21, time= 30.5s | Train: skip eval | Valid: time=  2.0s loss=0.704, TAw acc= 85.5% | lr=8.7e-03
| Epoch  22, time= 26.3s | Train: skip eval | Valid: time=  1.9s loss=0.714, TAw acc= 86.0% | lr=8.6e-03
| Epoch  23, time= 25.7s | Train: skip eval | Valid: time=  2.2s loss=0.697, TAw acc= 86.5% | lr=8.5e-03
| Epoch  24, time= 30.9s | Train: skip eval | Valid: time=  1.8s loss=0.675, TAw acc= 85.8% | * lr=8.4e-03
| Epoch  25, time= 29.6s | Train: skip eval | Valid: time=  2.2s loss=0.696, TAw acc= 85.5% | lr=8.2e-03
| Epoch  26, time= 27.1s | Train: skip eval | Valid: time=  2.0s loss=0.692, TAw acc= 84.0% | lr=8.1e-03
| Epoch  27, time= 27.8s | Train: skip eval | Valid: time=  1.8s loss=0.685, TAw acc= 84.0% | lr=8.0e-03
| Epoch  28, time= 27.5s | Train: skip eval | Valid: time=  1.9s loss=0.669, TAw acc= 85.2% | * lr=7.8e-03
| Epoch  29, time= 28.0s | Train: skip eval | Valid: time=  1.8s loss=0.670, TAw acc= 85.0% | lr=7.7e-03
| Epoch  30, time= 25.5s | Train: skip eval | Valid: time=  1.9s loss=0.667, TAw acc= 86.0% | * lr=7.5e-03
| Epoch  31, time= 33.5s | Train: skip eval | Valid: time=  1.8s loss=0.666, TAw acc= 85.8% | * lr=7.4e-03
| Epoch  32, time= 27.8s | Train: skip eval | Valid: time=  2.4s loss=0.672, TAw acc= 86.2% | lr=7.2e-03
| Epoch  33, time= 31.4s | Train: skip eval | Valid: time=  2.4s loss=0.666, TAw acc= 85.5% | lr=7.1e-03
| Epoch  34, time= 25.6s | Train: skip eval | Valid: time=  2.3s loss=0.671, TAw acc= 86.5% | lr=6.9e-03
| Epoch  35, time= 29.6s | Train: skip eval | Valid: time=  2.4s loss=0.673, TAw acc= 86.2% | lr=6.7e-03
| Epoch  36, time= 27.7s | Train: skip eval | Valid: time=  1.9s loss=0.666, TAw acc= 86.0% | lr=6.6e-03
| Epoch  37, time= 27.0s | Train: skip eval | Valid: time=  1.9s loss=0.662, TAw acc= 86.5% | * lr=6.4e-03
| Epoch  38, time= 25.4s | Train: skip eval | Valid: time=  2.2s loss=0.660, TAw acc= 87.0% | * lr=6.2e-03
| Epoch  39, time= 27.3s | Train: skip eval | Valid: time=  1.9s loss=0.669, TAw acc= 85.8% | lr=6.1e-03
| Epoch  40, time= 29.6s | Train: skip eval | Valid: time=  1.8s loss=0.658, TAw acc= 87.0% | * lr=5.9e-03
| Epoch  41, time= 31.3s | Train: skip eval | Valid: time=  1.9s loss=0.676, TAw acc= 86.8% | lr=5.7e-03
| Epoch  42, time= 25.6s | Train: skip eval | Valid: time=  1.8s loss=0.665, TAw acc= 86.5% | lr=5.6e-03
| Epoch  43, time= 25.8s | Train: skip eval | Valid: time=  2.2s loss=0.650, TAw acc= 86.0% | * lr=5.4e-03
| Epoch  44, time= 30.4s | Train: skip eval | Valid: time=  1.8s loss=0.656, TAw acc= 86.2% | lr=5.2e-03
| Epoch  45, time= 25.2s | Train: skip eval | Valid: time=  2.3s loss=0.656, TAw acc= 86.2% | lr=5.1e-03
| Epoch  46, time= 24.9s | Train: skip eval | Valid: time=  2.1s loss=0.650, TAw acc= 86.2% | * lr=4.9e-03
| Epoch  47, time= 25.5s | Train: skip eval | Valid: time=  2.2s loss=0.653, TAw acc= 87.0% | lr=4.7e-03
| Epoch  48, time= 25.7s | Train: skip eval | Valid: time=  1.8s loss=0.651, TAw acc= 86.0% | lr=4.5e-03
| Epoch  49, time= 25.8s | Train: skip eval | Valid: time=  2.0s loss=0.651, TAw acc= 85.8% | lr=4.4e-03
| Epoch  50, time= 26.7s | Train: skip eval | Valid: time=  1.8s loss=0.658, TAw acc= 85.8% | lr=4.2e-03
| Epoch  51, time= 26.7s | Train: skip eval | Valid: time=  1.9s loss=0.641, TAw acc= 85.2% | * lr=4.0e-03
| Epoch  52, time= 28.8s | Train: skip eval | Valid: time=  1.9s loss=0.644, TAw acc= 86.2% | lr=3.9e-03
| Epoch  53, time= 26.7s | Train: skip eval | Valid: time=  2.2s loss=0.657, TAw acc= 86.8% | lr=3.7e-03
| Epoch  54, time= 32.1s | Train: skip eval | Valid: time=  2.1s loss=0.644, TAw acc= 86.5% | lr=3.5e-03
| Epoch  55, time= 26.5s | Train: skip eval | Valid: time=  1.9s loss=0.643, TAw acc= 85.8% | lr=3.4e-03
| Epoch  56, time= 25.6s | Train: skip eval | Valid: time=  2.4s loss=0.632, TAw acc= 86.2% | * lr=3.2e-03
| Epoch  57, time= 29.0s | Train: skip eval | Valid: time=  2.1s loss=0.639, TAw acc= 86.8% | lr=3.0e-03
| Epoch  58, time= 26.2s | Train: skip eval | Valid: time=  1.9s loss=0.649, TAw acc= 86.2% | lr=2.9e-03
| Epoch  59, time= 26.8s | Train: skip eval | Valid: time=  2.2s loss=0.641, TAw acc= 87.0% | lr=2.7e-03
| Epoch  60, time= 26.8s | Train: skip eval | Valid: time=  1.9s loss=0.649, TAw acc= 86.5% | lr=2.6e-03
| Epoch  61, time= 26.1s | Train: skip eval | Valid: time=  2.0s loss=0.642, TAw acc= 86.8% | lr=2.4e-03
| Epoch  62, time= 29.0s | Train: skip eval | Valid: time=  1.8s loss=0.629, TAw acc= 86.8% | * lr=2.3e-03
| Epoch  63, time= 27.0s | Train: skip eval | Valid: time=  2.2s loss=0.634, TAw acc= 85.8% | lr=2.1e-03
| Epoch  64, time= 25.9s | Train: skip eval | Valid: time=  1.9s loss=0.643, TAw acc= 86.5% | lr=2.0e-03
| Epoch  65, time= 30.7s | Train: skip eval | Valid: time=  1.8s loss=0.646, TAw acc= 86.5% | lr=1.9e-03
| Epoch  66, time= 25.4s | Train: skip eval | Valid: time=  2.4s loss=0.628, TAw acc= 86.0% | * lr=1.7e-03
| Epoch  67, time= 26.6s | Train: skip eval | Valid: time=  1.9s loss=0.634, TAw acc= 86.5% | lr=1.6e-03
| Epoch  68, time= 29.2s | Train: skip eval | Valid: time=  1.8s loss=0.638, TAw acc= 86.5% | lr=1.5e-03
| Epoch  69, time= 25.6s | Train: skip eval | Valid: time=  1.9s loss=0.646, TAw acc= 87.0% | lr=1.4e-03
| Epoch  70, time= 26.7s | Train: skip eval | Valid: time=  1.9s loss=0.634, TAw acc= 86.5% | lr=1.3e-03
| Epoch  71, time= 26.3s | Train: skip eval | Valid: time=  1.9s loss=0.635, TAw acc= 86.8% | lr=1.1e-03
| Epoch  72, time= 29.0s | Train: skip eval | Valid: time=  1.8s loss=0.634, TAw acc= 86.2% | lr=1.0e-03
| Epoch  73, time= 26.8s | Train: skip eval | Valid: time=  1.9s loss=0.642, TAw acc= 86.5% | lr=9.5e-04
| Epoch  74, time= 28.9s | Train: skip eval | Valid: time=  1.9s loss=0.641, TAw acc= 86.5% | lr=8.5e-04
| Epoch  75, time= 28.1s | Train: skip eval | Valid: time=  1.9s loss=0.631, TAw acc= 86.8% | lr=7.6e-04
| Epoch  76, time= 26.5s | Train: skip eval | Valid: time=  1.9s loss=0.637, TAw acc= 86.8% | lr=6.8e-04
| Epoch  77, time= 27.2s | Train: skip eval | Valid: time=  1.9s loss=0.627, TAw acc= 86.2% | * lr=6.0e-04
| Epoch  78, time= 29.1s | Train: skip eval | Valid: time=  2.4s loss=0.637, TAw acc= 87.0% | lr=5.3e-04
| Epoch  79, time= 29.2s | Train: skip eval | Valid: time=  1.9s loss=0.648, TAw acc= 86.5% | lr=4.6e-04
| Epoch  80, time= 28.0s | Train: skip eval | Valid: time=  1.8s loss=0.631, TAw acc= 86.0% | lr=4.0e-04
| Epoch  81, time= 28.2s | Train: skip eval | Valid: time=  1.8s loss=0.643, TAw acc= 87.0% | lr=3.4e-04
| Epoch  82, time= 27.3s | Train: skip eval | Valid: time=  1.9s loss=0.644, TAw acc= 86.5% | lr=2.9e-04
| Epoch  83, time= 27.8s | Train: skip eval | Valid: time=  2.2s loss=0.632, TAw acc= 86.8% | lr=2.5e-04
| Epoch  84, time= 28.2s | Train: skip eval | Valid: time=  1.9s loss=0.630, TAw acc= 86.5% | lr=2.1e-04
| Epoch  85, time= 28.0s | Train: skip eval | Valid: time=  2.2s loss=0.631, TAw acc= 86.8% | lr=1.8e-04
| Epoch  86, time= 29.6s | Train: skip eval | Valid: time=  1.9s loss=0.636, TAw acc= 86.8% | lr=1.5e-04
| Epoch  87, time= 27.4s | Train: skip eval | Valid: time=  2.4s loss=0.644, TAw acc= 87.0% | lr=1.3e-04
| Epoch  88, time= 31.5s | Train: skip eval | Valid: time=  1.9s loss=0.640, TAw acc= 86.2% | lr=1.1e-04
| Epoch  89, time= 29.3s | Train: skip eval | Valid: time=  1.8s loss=0.633, TAw acc= 86.2% | lr=1.0e-04
| Epoch  90, time= 27.8s | Train: skip eval | Valid: time=  1.9s loss=0.634, TAw acc= 86.5% | lr=1.0e-04
| Selected 4070 train exemplars, time=  3.9s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.324 | TAw acc= 90.5%, forg=  1.3% | TAg acc= 51.7%, forg= 29.6% <<<
>>> Test on task  1 : loss=0.538 | TAw acc= 88.5%, forg=  0.6% | TAg acc= 57.3%, forg= 16.6% <<<
>>> Test on task  2 : loss=0.531 | TAw acc= 91.1%, forg=  1.2% | TAg acc= 62.8%, forg= 19.4% <<<
>>> Test on task  3 : loss=0.811 | TAw acc= 86.0%, forg=  0.5% | TAg acc= 58.6%, forg= 22.3% <<<
>>> Test on task  4 : loss=0.943 | TAw acc= 89.9%, forg=  0.2% | TAg acc= 51.5%, forg= 28.6% <<<
>>> Test on task  5 : loss=1.147 | TAw acc= 85.2%, forg=  0.9% | TAg acc= 44.8%, forg= 33.4% <<<
>>> Test on task  6 : loss=0.807 | TAw acc= 91.7%, forg=  0.6% | TAg acc= 62.8%, forg= 23.4% <<<
>>> Test on task  7 : loss=1.068 | TAw acc= 89.6%, forg=  0.9% | TAg acc= 59.6%, forg= 24.4% <<<
>>> Test on task  8 : loss=0.988 | TAw acc= 89.2%, forg=  0.2% | TAg acc= 65.5%, forg= 19.5% <<<
>>> Test on task  9 : loss=1.125 | TAw acc= 90.9%, forg=  0.2% | TAg acc= 58.1%, forg= 29.0% <<<
>>> Test on task 10 : loss=0.618 | TAw acc= 86.4%, forg=  0.0% | TAg acc= 82.4%, forg=  0.0% <<<
Save at ./results/./results/resnet50.a1_in1k/inat200/replay/10
************************************************************************************************************
TAw Acc
	 81.3%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 81.3% 
	 87.5%  84.5%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 86.0% 
	 88.7%  85.3%  88.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 	Avg.: 87.5% 
