START_TASK=11 STOP_TASK=12
============================================================================================================
Arguments =
	approach: lucir
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: False
	freeze_backbone: False
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: resnet50.a1_in1k
	no_cudnn_deterministic: False
	normalize: in1k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 11
	start_epoch: 0
	stop_at_task: 12
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
	K: 2
	dist: 0.5
	lamb: 5.0
	lamb_mr: 1.0
============================================================================================================
Exemplars arguments =
	exemplar_selection: random
	num_exemplars: 4000
============================================================================================================
WARNING: ./results/resnet50.a1_in1k/inat200/lucir/10 already exists!
Loaded acc_taw from: ./results/resnet50.a1_in1k/inat200/lucir/10/acc_taw-10.txt
Loaded acc_tag from: ./results/resnet50.a1_in1k/inat200/lucir/10/acc_tag-10.txt
Loaded forg_taw from: ./results/resnet50.a1_in1k/inat200/lucir/10/forg_taw-10.txt
Loaded forg_tag from: ./results/resnet50.a1_in1k/inat200/lucir/10/forg_tag-10.txt
Restored CosineLinear heads from ./results/resnet50.a1_in1k/inat200/lucir/10/task10_cosine_heads.pth
Loaded 4070 exemplars from ./results/resnet50.a1_in1k/inat200/lucir/10/task10_exemplars.pth
************************************************************************************************************
Task 11  [epochs 0-90]
************************************************************************************************************
[params] total:23,753,793  trainable:23,528,513  tensors:172  trainable_tensors:161
| Epoch   1, time= 29.1s | Train: skip eval | Valid: time=  2.4s loss=1.379, TAw acc= 86.5% | * lr=1.0e-02
| Epoch   2, time= 28.3s | Train: skip eval | Valid: time=  1.9s loss=1.135, TAw acc= 88.2% | * lr=1.0e-02
| Epoch   3, time= 27.6s | Train: skip eval | Valid: time=  1.9s loss=1.089, TAw acc= 89.2% | * lr=1.0e-02
| Epoch   4, time= 26.7s | Train: skip eval | Valid: time=  1.9s loss=1.081, TAw acc= 89.0% | * lr=1.0e-02
| Epoch   5, time= 30.0s | Train: skip eval | Valid: time=  1.8s loss=1.003, TAw acc= 89.5% | * lr=9.9e-03
| Epoch   6, time= 28.5s | Train: skip eval | Valid: time=  1.9s loss=0.993, TAw acc= 89.0% | * lr=9.9e-03
| Epoch   7, time= 29.8s | Train: skip eval | Valid: time=  2.1s loss=0.994, TAw acc= 89.2% | lr=9.9e-03
| Epoch   8, time= 28.0s | Train: skip eval | Valid: time=  1.9s loss=0.977, TAw acc= 89.2% | * lr=9.8e-03
| Epoch   9, time= 29.3s | Train: skip eval | Valid: time=  2.0s loss=0.962, TAw acc= 90.5% | * lr=9.8e-03
| Epoch  10, time= 31.4s | Train: skip eval | Valid: time=  2.0s loss=0.969, TAw acc= 89.5% | lr=9.7e-03
| Epoch  11, time= 27.1s | Train: skip eval | Valid: time=  2.0s loss=0.990, TAw acc= 89.8% | lr=9.6e-03
| Epoch  12, time= 29.3s | Train: skip eval | Valid: time=  1.9s loss=0.961, TAw acc= 90.5% | * lr=9.6e-03
| Epoch  13, time= 26.9s | Train: skip eval | Valid: time=  2.1s loss=0.953, TAw acc= 91.2% | * lr=9.5e-03
| Epoch  14, time= 27.8s | Train: skip eval | Valid: time=  1.9s loss=0.925, TAw acc= 90.0% | * lr=9.4e-03
| Epoch  15, time= 27.2s | Train: skip eval | Valid: time=  1.9s loss=0.923, TAw acc= 90.2% | * lr=9.3e-03
| Epoch  16, time= 28.1s | Train: skip eval | Valid: time=  2.1s loss=0.946, TAw acc= 90.2% | lr=9.2e-03
| Epoch  17, time= 27.4s | Train: skip eval | Valid: time=  2.2s loss=0.974, TAw acc= 90.2% | lr=9.2e-03
| Epoch  18, time= 28.1s | Train: skip eval | Valid: time=  2.1s loss=0.955, TAw acc= 91.2% | lr=9.1e-03
| Epoch  19, time= 27.9s | Train: skip eval | Valid: time=  2.2s loss=1.012, TAw acc= 91.0% | lr=9.0e-03
| Epoch  20, time= 26.8s | Train: skip eval | Valid: time=  2.0s loss=1.042, TAw acc= 89.8% | lr=8.8e-03
| Epoch  21, time= 27.6s | Train: skip eval | Valid: time=  2.0s loss=0.911, TAw acc= 90.5% | * lr=8.7e-03
| Epoch  22, time= 27.4s | Train: skip eval | Valid: time=  1.9s loss=0.949, TAw acc= 90.8% | lr=8.6e-03
| Epoch  23, time= 28.4s | Train: skip eval | Valid: time=  2.0s loss=0.919, TAw acc= 90.2% | lr=8.5e-03
| Epoch  24, time= 27.7s | Train: skip eval | Valid: time=  2.0s loss=0.934, TAw acc= 91.2% | lr=8.4e-03
| Epoch  25, time= 27.5s | Train: skip eval | Valid: time=  2.0s loss=0.927, TAw acc= 90.8% | lr=8.2e-03
| Epoch  26, time= 30.9s | Train: skip eval | Valid: time=  1.9s loss=0.926, TAw acc= 91.8% | lr=8.1e-03
| Epoch  27, time= 27.5s | Train: skip eval | Valid: time=  1.9s loss=0.903, TAw acc= 90.8% | * lr=8.0e-03
| Epoch  28, time= 27.6s | Train: skip eval | Valid: time=  1.9s loss=0.914, TAw acc= 90.0% | lr=7.8e-03
| Epoch  29, time= 26.1s | Train: skip eval | Valid: time=  1.9s loss=0.889, TAw acc= 91.0% | * lr=7.7e-03
| Epoch  30, time= 35.2s | Train: skip eval | Valid: time=  1.9s loss=0.904, TAw acc= 89.8% | lr=7.5e-03
| Epoch  31, time= 27.3s | Train: skip eval | Valid: time=  1.9s loss=0.984, TAw acc= 90.5% | lr=7.4e-03
| Epoch  32, time= 26.9s | Train: skip eval | Valid: time=  1.9s loss=0.915, TAw acc= 90.5% | lr=7.2e-03
