START_TASK=12 STOP_TASK=13
============================================================================================================
Arguments =
	all_outputs: False
	approach: ewc
	batch_size: 64
	classes_first_task: None
	clipping: 10000
	crop: 224
	data_path: ../data/inat200
	dataset: inat200
	eval_on_train: False
	experiment_path: None
	fix_bn: False
	freeze_backbone: False
	gpu: 0
	gpus: [0]
	increment: 10
	last_layer_analysis: False
	log: ['disk']
	lr: 0.01
	lr_factor: None
	lr_min: 0.0001
	lr_patience: None
	lr_scheduler: cosine
	lr_warmup_epochs: 0
	momentum: 0.0
	multi_softmax: False
	nepochs: 90
	network: resnet50.a1_in1k
	no_cudnn_deterministic: False
	normalize: in1k
	num_workers: 2
	optimizer_name: sgd
	pin_memory: False
	pretrained: True
	resize: 224
	results_path: ./results
	save_models: True
	seed: 0
	start_at_task: 12
	start_epoch: 0
	stop_at_task: 13
	stop_epoch: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0
============================================================================================================
Approach arguments =
	alpha: -1
	fi_num_samples: -1
	fi_sampling_type: true
	lamb: 5000
============================================================================================================
Exemplars arguments =
============================================================================================================
WARNING: ./results/resnet50.a1_in1k/inat200/ewc/10 already exists!
Loaded acc_taw from: ./results/resnet50.a1_in1k/inat200/ewc/10/acc_taw-11.txt
Loaded acc_tag from: ./results/resnet50.a1_in1k/inat200/ewc/10/acc_tag-11.txt
Loaded forg_taw from: ./results/resnet50.a1_in1k/inat200/ewc/10/forg_taw-11.txt
Loaded forg_tag from: ./results/resnet50.a1_in1k/inat200/ewc/10/forg_tag-11.txt
Fisher: 159 layers | older_params: 159 layers loaded
************************************************************************************************************
Task 12  [epochs 0-90]
************************************************************************************************************
[params] total:23,774,402  trainable:23,774,402  tensors:185  trainable_tensors:185
| Epoch   1, time= 13.5s | Train: skip eval | Valid: time=  1.4s loss=1.325, TAw acc= 77.0% | * lr=1.0e-02
| Epoch   2, time= 13.0s | Train: skip eval | Valid: time=  1.8s loss=0.968, TAw acc= 80.2% | * lr=1.0e-02
| Epoch   3, time= 14.0s | Train: skip eval | Valid: time=  1.4s loss=0.810, TAw acc= 82.0% | * lr=1.0e-02
| Epoch   4, time= 17.5s | Train: skip eval | Valid: time=  1.6s loss=0.728, TAw acc= 82.2% | * lr=1.0e-02
| Epoch   5, time= 12.6s | Train: skip eval | Valid: time=  1.3s loss=0.629, TAw acc= 84.2% | * lr=9.9e-03
| Epoch   6, time= 12.5s | Train: skip eval | Valid: time=  1.8s loss=0.611, TAw acc= 84.5% | * lr=9.9e-03
| Epoch   7, time= 13.4s | Train: skip eval | Valid: time=  1.3s loss=0.578, TAw acc= 83.8% | * lr=9.9e-03
| Epoch   8, time= 12.4s | Train: skip eval | Valid: time=  1.3s loss=0.548, TAw acc= 86.0% | * lr=9.8e-03
| Epoch   9, time= 12.3s | Train: skip eval | Valid: time=  1.3s loss=0.543, TAw acc= 83.5% | * lr=9.8e-03
| Epoch  10, time= 12.5s | Train: skip eval | Valid: time=  1.7s loss=0.505, TAw acc= 85.5% | * lr=9.7e-03
| Epoch  11, time= 12.7s | Train: skip eval | Valid: time=  1.8s loss=0.492, TAw acc= 86.0% | * lr=9.6e-03
| Epoch  12, time= 12.5s | Train: skip eval | Valid: time=  1.8s loss=0.498, TAw acc= 85.5% | lr=9.6e-03
| Epoch  13, time= 14.6s | Train: skip eval | Valid: time=  1.3s loss=0.509, TAw acc= 84.8% | lr=9.5e-03
| Epoch  14, time= 12.2s | Train: skip eval | Valid: time=  1.7s loss=0.508, TAw acc= 84.0% | lr=9.4e-03
| Epoch  15, time= 12.3s | Train: skip eval | Valid: time=  1.4s loss=0.540, TAw acc= 84.2% | lr=9.3e-03
| Epoch  16, time= 17.5s | Train: skip eval | Valid: time=  1.3s loss=0.463, TAw acc= 85.8% | * lr=9.2e-03
| Epoch  17, time= 14.7s | Train: skip eval | Valid: time=  1.5s loss=0.492, TAw acc= 86.5% | lr=9.2e-03
| Epoch  18, time= 13.1s | Train: skip eval | Valid: time=  1.3s loss=0.475, TAw acc= 87.0% | lr=9.1e-03
| Epoch  19, time= 12.5s | Train: skip eval | Valid: time=  1.6s loss=0.497, TAw acc= 84.8% | lr=9.0e-03
| Epoch  20, time= 14.7s | Train: skip eval | Valid: time=  1.4s loss=0.450, TAw acc= 85.5% | * lr=8.8e-03
| Epoch  21, time= 12.4s | Train: skip eval | Valid: time=  1.3s loss=0.479, TAw acc= 85.8% | lr=8.7e-03
| Epoch  22, time= 13.3s | Train: skip eval | Valid: time=  1.5s loss=0.432, TAw acc= 85.5% | * lr=8.6e-03
| Epoch  23, time= 14.2s | Train: skip eval | Valid: time=  1.5s loss=0.429, TAw acc= 87.2% | * lr=8.5e-03
| Epoch  24, time= 12.8s | Train: skip eval | Valid: time=  1.6s loss=0.431, TAw acc= 87.8% | lr=8.4e-03
| Epoch  25, time= 12.7s | Train: skip eval | Valid: time=  1.4s loss=0.423, TAw acc= 86.5% | * lr=8.2e-03
| Epoch  26, time= 13.0s | Train: skip eval | Valid: time=  1.6s loss=0.420, TAw acc= 87.0% | * lr=8.1e-03
| Epoch  27, time= 12.8s | Train: skip eval | Valid: time=  1.3s loss=0.425, TAw acc= 87.2% | lr=8.0e-03
| Epoch  28, time= 12.7s | Train: skip eval | Valid: time=  1.9s loss=0.416, TAw acc= 87.0% | * lr=7.8e-03
| Epoch  29, time= 14.6s | Train: skip eval | Valid: time=  1.3s loss=0.419, TAw acc= 86.8% | lr=7.7e-03
| Epoch  30, time= 16.6s | Train: skip eval | Valid: time=  1.3s loss=0.407, TAw acc= 86.8% | * lr=7.5e-03
| Epoch  31, time= 17.9s | Train: skip eval | Valid: time=  1.3s loss=0.411, TAw acc= 87.2% | lr=7.4e-03
| Epoch  32, time= 12.7s | Train: skip eval | Valid: time=  1.3s loss=0.408, TAw acc= 86.5% | lr=7.2e-03
| Epoch  33, time= 15.2s | Train: skip eval | Valid: time=  1.3s loss=0.385, TAw acc= 87.8% | * lr=7.1e-03
| Epoch  34, time= 16.0s | Train: skip eval | Valid: time=  1.6s loss=0.417, TAw acc= 86.8% | lr=6.9e-03
